,index,name,id,mean_shear,time_before_tcg,mean_shear_hu,time_before_hu,lat,final_inten,mean_shear_max,time_ts_max,mean_shear_cat1,time_ts_cat1,mean_shear_cat1_65,time_ts_cat1_65,E_MPI,distance
0,13,2000_SHANSHAN,"['wp262000', 'WP_26']",8.245588000000001,60,6.103083999999999,36,15.2,135.0,12.611884846153846,156,7.595185000000001,84,7.573808888888887,108,63.411490138843206,2970.3822689687213
1,19,2000_SAOMAI,"['wp222000', 'WP_22']",5.966125499999999,24,7.232832666666667,36,16.0,140.0,12.12850887272727,330,6.726149799999999,60,6.49240475,48,70.23400958743899,2224.307203451687
2,24,2000_BILIS,"['wp182000', 'WP_18']",10.794516666666668,36,7.296415999999999,24,12.5,140.0,9.15853408695652,138,9.3952764,60,9.497013241379308,174,77.14620256623041,1236.9257453889363
3,2,2001_KROSA,"['wp242001', 'WP_24']",4.479038499999998,24,5.216859499999998,24,15.1,105.0,19.00149,126,4.847948999999998,48,5.128478666666665,36,,1881.1740243109884
4,3,2001_LINGLING,"['wp272001', 'WP_27']",7.3372365,48,11.8091795,48,10.7,115.0,14.245611909090911,132,9.573208,96,8.811734000000001,84,,27.310874222997576
5,5,2001_DANAS,"['wp192001', 'WP_19']",9.731149,24,10.072209999999998,24,18.6,105.0,11.380223212121212,198,9.9016795,48,10.128163333333331,36,,2219.319332116878
6,11,2001_CHEBI,"['wp042001', 'WP_04']",9.844072999999998,24,15.7485485,48,13.0,100.0,14.02535788235294,102,13.78039,72,11.5161875,48,,848.6077543872786
7,14,2001_PODUL,"['wp262001', 'WP_26']",8.75202925,48,6.739934666666668,36,5.7,140.0,16.568174,210,7.889703,84,8.45980025,96,,1106.4688994624983
8,21,2001_FRANCISCO,"['wp222001', 'WP_22']",10.0000302,60,11.366257999999998,48,14.8,100.0,14.730233439999996,150,10.607242555555557,108,10.607242555555557,108,,2246.464690634789
9,24,2001_MAN-YI,"['wp122001', 'WP_12']",7.417733,48,7.616113000000001,36,11.2,120.0,9.680815612903228,186,7.655661833333333,72,7.502752999999999,84,,1599.454873178623
10,2,2002_CHATAAN,"['wp082002', 'WP_08']",7.895943249999998,48,13.896518600000002,120,5.2,130.0,14.51709085106383,282,12.316310384615385,156,11.889021999999995,84,71.74072703296838,1021.988313213651
11,3,2002_RUSA,"['wp212002', 'WP_21']",5.050525499999999,24,8.392084,24,16.3,115.0,9.599190157894736,228,6.72130475,48,9.165983999999998,252,65.36670155179911,2394.8617898508187
12,6,2002_PHANFONE,"['wp192002', 'WP_19']",9.070645333333331,36,11.647550666666666,36,10.3,135.0,13.305295333333332,216,10.359097999999998,72,10.359097999999998,72,71.77222571414298,1652.9734362342574
13,18,2002_HIGOS,"['wp252002', 'WP_25']",5.731693749999999,48,5.774612499999998,24,15.7,135.0,14.479228636363636,132,5.745999999999999,72,5.918765,84,68.65968180669267,2117.3294282205
14,20,2002_FENGSHEN,"['wp122002', 'WP_12']",5.985200500000001,24,8.452361,12,12.5,145.0,8.1824116,300,5.985200500000001,24,8.019655222222223,324,70.50685524187702,2574.4629726471157
15,21,2002_HALONG,"['wp102002', 'WP_10']",7.9605312,60,13.792597999999998,48,9.2,135.0,19.278029411764702,204,9.508162249999998,96,10.552560888888886,108,70.52833003009528,1444.5413140737191
